project_id,period,baseline_budget,baseline_duration_months,PV,EV,AC,CPI,SPI,forecast_duration_months,forecast_EAC,late_flag,overrun_flag,risk_state
15,16,801618.8300062481,16,811724.6793018398,814953.2778353281,773599.1899448177,1.0534567362893184,1.0039774551837763,15.936612836660986,760941.3869523103,0,0,0
293,3,849196.2414701963,21,122247.34513546931,123982.00569583902,133975.00176009088,0.925411487718087,1.0141897605910986,20.70618420339859,917641.7763779602,0,1,1
183,8,968761.1750338326,21,389889.42789352103,351779.5029461676,439211.5193821045,0.8009341454455958,0.90225453110321,23.27502858236994,1209539.1119763872,1,1,2
325,3,1009100.2721189128,21,151035.16765433206,144852.4043705171,142442.0283809019,1.0169218033259793,0.959064081698077,21.896347074971587,992308.6207990771,0,0,1
496,7,1093480.0955573856,15,486491.7198599565,491562.08731040853,448056.3175974954,1.0970988869126848,1.0104223098635916,14.845277913573604,996701.4902681356,0,0,1
488,15,1141090.4400870767,16,1105908.449354283,1128226.2532032968,1116516.8786967816,1.0104874137865096,1.0201805166259872,15.683498889898747,1129247.5537237718,0,0,0
462,6,719698.2939517584,15,284717.81089015893,298913.22695856786,305202.25528910774,0.9793938995484077,1.0498578435399861,14.287648649098932,734840.4909236281,0,0,1
457,7,1219680.6984622665,24,359761.4877019209,338614.1303970357,401911.6337821924,0.8425089047821405,0.9412183959990548,25.498864133998612,1447676.9225099843,1,1,2
7,2,866845.651642816,23,74945.18961371979,73286.89347178968,80397.62294423042,0.9115554762437037,0.9778732144053908,23.520431545909013,950952.1627963601,0,1,1
37,11,995128.8514123817,22,496768.77736424864,482262.400473771,499727.6298015542,0.9650505029415347,0.9707985333388996,22.661756527726375,1031167.641879017,0,0,1
379,7,1124576.6751370833,21,390743.41778385587,379324.4576549193,403522.5817273922,0.9400327883290049,0.9707763212143139,21.632171635307042,1196316.436085301,0,1,2
449,4,1156139.8347839331,20,226331.63555072062,237653.92228869552,235143.58794622327,1.0106757507801845,1.0500252061998536,19.047161803269468,1143927.5493564168,0,0,1
389,9,1337661.2714625113,14,800948.5466685089,806206.6092254806,785856.5494956281,1.0258953873234413,1.0065647944288585,13.908692294313584,1303896.3699334553,0,0,1
9,14,1088088.8750204188,19,780846.9463438407,828186.5279000577,768205.3581666577,1.078079603449456,1.06062594184158,17.913949914340233,1009284.3529725791,0,0,1
167,5,1057819.8017108142,21,256250.68712560632,231280.3115194596,273587.2283058138,0.8453622376733761,0.9025548930766105,23.267282866769058,1251321.3325238756,1,1,2
460,3,975062.5547190533,15,187673.3489862272,189135.57329932888,174140.28407118158,1.0861103983384903,1.0077913263710607,14.884033636222346,897756.3940191387,0,0,1
144,9,1105967.8985169504,15,623860.8207756272,688680.4293108768,596932.5767718927,1.1536988532861456,1.1039007521816506,13.588178077019462,958627.8909498432,0,0,1
404,5,1094810.0769260838,16,355843.2510005948,372416.0853085659,377865.6188616223,0.9855781175078221,1.0465734119204733,15.287986315876141,1110830.3415811125,0,0,1
395,7,820062.8634453809,26,224426.04284141137,225191.51655109512,216739.85014505798,1.038994519929679,1.003410806072202,25.911620487500638,789285.0710135452,0,0,1
383,18,753831.3990620258,18,818276.7623902273,824693.5090519431,833735.4747569591,0.989154874682942,1.007841780381215,17.859946224090375,762096.4303528854,0,0,1
326,11,1232859.283491089,12,1102382.379410858,1173983.816097691,1125610.6852541887,1.0429750103452318,1.0649515431524754,11.268118326283217,1182060.2327595598,0,0,1
212,9,746833.694818101,16,417169.87230315356,395595.3140631763,459138.10512766254,0.861604187596631,0.9482835178847737,16.87259105345345,866794.4115978914,1,1,2
300,3,999154.1960888032,23,132160.2618362198,140631.38505984173,129662.6014771096,1.0845948134448664,1.0640973550288497,21.614563640538723,921223.4686198724,0,0,0
355,2,1375561.9224405782,18,158585.6310485511,150893.0951129502,162266.85575306852,0.9299070621210133,0.9514928566684214,18.917640709385466,1479246.6671917476,1,1,2
41,6,1109936.2836156301,19,351447.3985932853,344947.473241771,330988.78083658166,1.0421727055820695,0.9815052682776111,19.358021412704225,1065021.447664678,0,0,0
120,3,1257826.731916607,15,262184.874538736,269709.9887218596,262629.9840998134,1.0269580971354566,1.0287015572365208,14.581488571180587,1224808.23260961,0,0,0
354,5,938902.6128089865,16,303684.7953659182,311252.39272884716,318102.5958625179,0.9784654283782351,1.0249192500856374,15.610985937343957,959566.4655880358,0,0,1
354,4,1175034.579845747,26,177292.0723517046,184536.36339861294,185626.93713109556,0.9941249166239681,1.0408607725704588,24.979325463281388,1181978.8038671692,0,0,1
403,7,1020064.4655659046,20,357048.8304308065,354924.675732692,353512.6536894689,1.0039942616720685,0.9940508005710268,20.119696084456766,1016006.2706604244,0,0,0
102,5,835049.3937986786,13,329235.14319135784,308594.9057440059,319043.07600372174,0.9672515373454025,0.9373085228773546,13.869499404627767,863321.8574047975,1,0,1
173,11,957023.6416932713,15,734192.9907481268,694896.5393803976,681033.6105543921,1.0203557190293744,0.9464766732141002,15.84825112388891,937931.3741717953,1,0,0
111,3,972985.1048531133,12,241727.16481916202,248177.8850456801,221886.3330174281,1.1184910835683914,1.026685954933298,11.688092100938128,869908.6824625714,0,0,0
252,14,939241.0457965267,23,551691.5251815422,552787.6373040292,538496.8065103545,1.0265383761257272,1.0019868206641862,22.95439373619107,914959.5062790827,0,0,2
197,9,801591.6512491313,21,342590.40220109874,338373.9926783386,376779.6152903152,0.8980687355328807,0.9876925637855869,21.261676730168013,892572.7169129171,0,1,2
446,8,1214275.0749707234,17,578734.4535362144,507902.3067509285,611555.8755135764,0.8305084246380577,0.8776085537114933,19.370823048733197,1462086.4026754627,1,1,1
477,8,1055395.0475207537,19,456553.0944696238,393140.56056177896,488243.15426622843,0.8052146909312484,0.8611058939781999,22.064649810051133,1310700.188915041,1,1,2
411,11,1150364.1139085493,16,775430.1143083517,674746.5838266986,825137.3891664121,0.817738467176182,0.8701578277347944,18.38746890509667,1406762.8711181846,1,1,2
54,12,1126590.8606337334,16,833590.4958337259,809539.5343096995,892224.9767497095,0.9073266893500055,0.9711477498313228,16.475350947143745,1241659.5630409652,0,1,2
428,7,1015879.7387477593,12,576361.3903768474,479522.75149420253,562547.7786039632,0.8524124878498351,0.8319827793819985,14.423375456056515,1191770.126820011,1,1,2
209,8,953188.4772896863,18,411496.15630652406,454715.828499369,388655.9817601925,1.1699699730337267,1.1050305611133109,16.28914224948233,814711.9150571643,0,0,0
12,1,624745.0233760518,11,55375.632451851154,54244.89352583247,55482.4551561397,0.9776945409711149,0.9795805686372638,11.229295835566203,638998.1708965166,0,0,1
459,9,718248.1823192447,23,282992.12020514556,304930.33875983895,254414.0086012301,1.1985595464508734,1.0775223654241328,21.345264597776374,599259.489815164,0,0,0
497,12,918133.3284934412,16,691645.2185171648,635582.4447287115,666328.9263378266,0.9538569010081865,0.918942873763159,17.41131081900496,962548.2895002521,1,0,2
203,15,1192139.4302918587,17,1102132.9121001845,989303.4057382352,1148932.4827896412,0.8610631351776025,0.8976262253642844,18.938840599382974,1384497.1194196679,1,1,1
173,13,862074.0651647408,13,869952.4488564427,781306.4086112508,983581.9178786877,0.7943480806319734,0.8981024303549952,14.474963612849214,1085259.832791294,1,1,2
247,7,779825.9746523122,17,309568.17615065305,343606.1607131849,299022.93600457086,1.149096337907446,1.109953112706156,15.315962273895172,678642.8160343884,0,0,0
489,9,896199.4449056921,15,515470.15306641936,516496.04134391283,489338.6392269305,1.0554981763955658,1.0019901991829996,14.970206307637206,849077.2082298949,0,0,0
293,8,1003022.5096287128,13,626166.3410326245,678001.674257703,711644.7101305274,0.9527249547507299,1.0827820497978153,12.006109634369587,1052793.3635276118,0,0,2
376,3,1239182.8045813488,19,191083.03845297094,191341.94064434088,189148.24929240596,1.0115977354278531,1.0013549197954252,18.974291357036186,1224975.8586670214,0,0,1
75,13,996925.6656740754,13,934579.7563450955,969030.9633577954,1075216.3274302327,0.9012427905310736,1.0368627789964442,12.537821072700096,1106167.701032725,0,1,2
308,9,980236.6777794298,26,345072.05388692534,342460.88331816293,346613.42295400106,0.9880196802522873,0.9924329700439374,26.198242888735265,992122.6240444218,0,0,2
92,5,1093106.925884282,23,236884.4164738715,225852.15413282742,251581.29691623998,0.8977303038867047,0.9534276568072136,24.12348733098549,1217633.9833374212,0,1,2
367,14,958869.730267153,23,573245.9459812235,571760.8881693697,605366.4201930788,0.944487287529112,0.997409388025742,23.05973883555064,1015227.7779997094,0,1,2
335,1,1103219.3229872887,18,58000.9946933126,58616.746250717006,54113.71848006114,1.0832141626400162,1.0106162240951257,17.81091533150147,1018468.3334443447,0,0,1
31,2,1215399.102665157,20,115299.5414388,125574.42428920364,114067.00743218229,1.1008829556948183,1.0891146896352355,18.363538927840892,1104022.0909752047,0,0,1
102,16,1191953.202350675,16,1151774.0474779957,1030867.603366089,1297055.0347464539,0.7947755305291277,0.8950258999352765,17.87657765116857,1499735.6568805322,1,1,2
359,13,1046219.5892586685,20,659184.5759297346,659031.9524200276,694941.0601273745,0.9483278370387768,0.9997684662000901,20.004631748404506,1103225.6445466853,0,1,1
410,1,978352.8895816718,24,41170.2628585681,39654.65429343233,44302.56808659278,0.8950870345918606,0.9631868134934594,24.91728464694453,1093025.4285582167,0,1,1
359,12,886709.2984649708,13,817127.4179494068,772265.1311437137,832678.1084750923,0.9274473812671565,0.9450975627298425,13.755193656886055,956075.0468166443,1,1,2
422,7,1040990.4313228687,11,661496.8395225316,633060.2300564932,676625.5409343357,0.93561385398239,0.957011722857869,11.494112075400011,1112628.278099933,0,1,1
398,19,740293.9059073088,21,677794.1945762333,685304.3133924739,696463.8172820535,0.9839769078986335,1.01108023479153,20.769865019001085,752348.8609994614,0,0,0
221,10,1066255.7212476723,24,461701.60288250574,501697.0660051802,510739.2954979704,0.9822958022370806,1.086626216744698,22.08671172309731,1085473.1526077802,0,0,2
200,12,999904.9754686353,17,700646.1655313876,725827.6271416427,709210.3586159957,1.0234306624596898,1.035940340287393,16.410211417468133,977012.9156238944,0,0,1
466,15,1074654.5042981198,16,1008710.4922133848,1082815.302231779,942438.1805611274,1.1489510129853517,1.0734648946257992,14.905005352389717,935335.3556004227,0,0,1
495,9,855986.9367393779,9,829664.588092813,828412.8183131275,820547.772456134,1.0095851163344838,0.998491233930373,9.013599412959483,847860.0990545729,0,0,1
168,2,1033017.751926605,22,93578.78117245279,98902.8218373848,89243.51307145633,1.1082354160374028,1.056893673952865,20.81571736324079,932128.4421862771,0,0,0
50,7,1341480.8034314634,18,509708.6989133358,523775.50951607444,464736.69130621717,1.1270371358971447,1.02759774481528,17.516581844227055,1190272.0511188987,0,0,1
385,7,1071548.4633991853,20,372395.8236490227,342974.4758083313,388028.3536703592,0.8838902429787324,0.9209944205270664,21.715658156272443,1212309.4150106693,1,1,2
425,18,971666.7987243567,22,782467.9477001287,808994.4890716955,815040.6325646398,0.9925817888687104,1.0339011220198029,21.278630549332764,978928.6984922508,0,0,1
203,6,933472.9483038036,16,334792.56075502146,326069.52093552635,361158.0737732081,0.9028443349719607,0.9739449413098578,16.42803337371578,1033924.5782970927,0,1,1
421,2,806886.7995508155,22,72681.71022771951,71787.25643187462,77212.09628529943,0.9297410624187695,0.9876935505088904,22.274115274585842,867861.8511821536,0,1,1
150,5,1039217.898262068,17,327852.28254158114,323342.9220017642,323274.9033061151,1.0002104051225549,0.986245755238123,17.23708305937951,1038999.2874896494,0,0,1
324,12,1188425.2376865032,15,940933.4047962804,1003259.6490098055,1010215.43877033,0.9931145481512426,1.0662387411221936,14.068143860738749,1196664.8156537896,0,0,1
341,1,1243169.5964209228,20,62775.05652775471,52883.370999703795,64056.24671030736,0.8255771094248998,0.8424264974786999,23.740943642986117,1505818.8777628774,1,1,2
446,10,1107778.0877971356,13,822985.3082076656,784378.1400096674,859376.0851216466,0.9127297740646773,0.953088873139086,13.639861262028276,1213697.7660582343,0,1,1
29,16,1112418.5523109846,20,906530.3818373472,871949.3090795212,887392.5511089527,0.9825970569505768,0.9618533769516502,20.79318998014533,1132120.7858725935,0,0,2
182,11,953846.6851841556,11,932647.1457756545,848710.5130430086,915718.9003907706,0.9268242827365831,0.9100017266842775,12.087889151683356,1029155.906843296,1,1,1
380,13,1157781.910760426,26,583255.7685316647,583090.926594105,569971.0019136817,1.023018582763637,0.9997173762413447,26.007350295093065,1131731.0655616166,0,0,1
155,4,901592.62143994,21,177907.43651273637,170297.8617042061,168482.2786876789,1.010776106725698,0.9572273371046774,21.938362169553823,891980.5439016101,0,0,2
366,4,1092617.1281793872,17,266684.9514104284,257211.7646832213,279101.4261687955,0.9215709436313101,0.9644779854389764,17.6261151178713,1185602.8401612747,0,1,0
346,6,896109.9873124008,6,903553.4641504013,817679.5711637185,907566.961714616,0.9009578418532576,0.9049598099129321,6.6301286911042725,994619.2215488299,1,1,2
110,9,989278.2259507014,13,717208.3237252847,781562.100795548,711467.7894110626,1.0985207094793537,1.0897281514191028,11.929580770278072,900554.9166383691,0,0,1
388,5,513749.0773182436,12,217882.70444008283,209949.7641203292,219265.33767111736,0.9575146092413345,0.9635907754122119,12.453419341697778,536544.374738367,0,0,0
128,4,877826.2768207887,18,202136.5079519996,214250.51121818885,194353.87851048334,1.1023732217756195,1.0599298137131463,16.9822565297436,796305.8785180327,0,0,0
230,14,842962.7635243232,25,473992.53826346376,455925.6209792618,483200.4667437515,0.9435537677595954,0.961883540719032,25.99067240646604,893391.3384987919,0,1,1
99,2,938299.8651594553,20,91542.1854240716,88887.8930854572,95440.41726792578,0.9313443468706349,0.9710047086344036,20.59722246674529,1007468.2563030433,0,1,1
138,13,719476.8075187367,15,598984.6059285982,624105.8315722105,543359.5032606238,1.148605716522927,1.0419396849183915,14.39622678463855,626391.4563273683,0,0,1
388,7,925380.3454413968,17,394999.63428218546,381258.18194887444,388760.59746035904,0.980701708042185,0.9652114808706527,17.6127204627378,943590.0211581883,0,0,1
382,9,1208831.3425798093,22,526319.0169547502,533462.4405597408,495418.5746637945,1.0767913595524026,1.013572421620488,21.705405090665995,1122623.55363094,0,0,0
462,7,998415.6951536832,19,367712.85778394697,388262.1593708922,335253.03187235654,1.1581167728819175,1.0558840985620883,17.994399220401515,862102.7849110363,0,0,1
285,1,1280906.2730324958,16,80875.4705506799,84205.7945775862,85664.32879010218,0.9829738441529177,1.0411784191699929,15.367202878402809,1303092.9364517555,0,0,1
244,7,903202.9295585386,7,921849.2416466799,941731.7591813467,911301.6188580823,1.0333919524486255,1.0215680792871848,6.852210970495828,874017.769751735,0,0,1
302,11,851708.8303280529,11,801419.9174090557,784489.939586469,840270.7239639423,0.9336156993375543,0.9788750223761341,11.237389603933764,912269.1819903861,0,1,1
365,3,1179707.3291580905,23,154630.73246345355,158520.16221755932,165922.19948418098,0.9553885056391904,1.0251530190159646,22.43567503910538,1234793.3036611346,0,0,1
284,2,982394.3828863243,17,116486.0715971728,121237.4696103296,113361.8308059023,1.0694734616443513,1.0407894089654588,16.333755756505962,918577.6161063969,0,0,0
217,7,972647.6803365572,19,362714.62892526423,339202.02418998844,317702.33864199056,1.0676724182764838,0.9351760230764763,20.317030731278948,910998.2272527723,1,0,1
39,14,908764.0405994069,14,981604.1151348032,910094.970898288,947335.2622273571,0.9606894276884506,0.9271507289609366,15.100025877874122,945949.871423085,1,0,1
258,14,1058602.3562533734,16,877534.4105561821,817917.2388998949,848556.263465018,0.963892760109965,0.9320628673484134,17.166224039712827,1098257.3996433,1,0,0
294,2,995159.3160077585,19,102236.63326298172,96137.84494181308,109131.93662732196,0.8809322725584646,0.9403463501631473,20.205321152896012,1129666.0901269377,1,1,1
257,2,902632.6796446046,18,105158.45569439008,103811.32107030811,107990.48575059242,0.9613006215201567,0.987189478818546,18.23358168438154,938970.2445185385,0,0,1
